pPartNumbers,pCatentryId
7646168,1603687
7646182,1603691
7646254,1603695
7608302,1603711
8247250,1603805
7509937,1603876
8057158,1603944
8088244,1603950
7459269,1603956
8059431,1603960
7397314,1603962
7392924,1603964
7985719,1603967
8041755,1603982
8202745,1603988
7978544,1603994
8019316,1604020
8039750,1604116
8055583,1604122
8038603,1604126
8089906,1604128
8105244,1604130
7968671,1604132
8198859,1604136
8242121,1604138
8168267,1604162
8261061,1604224
8167684,1604226
1344033,1941907
7909111,1604342
7649598,1604368
7606311,1604370
8046592,1604376
7986172,1604380
7606593,1604412
8035060,1604426
8149781,1604428
7926840,1604433
8240611,1604439
8032953,1604443
8044549,1604451
8041384,1604453
8086071,1604469
8083940,1604471
8067210,1604473
8089803,1604475
8103916,1604479
7908703,1604501
7908796,1604505
7908789,1604511
7971321,1604539
8166647,1604547
7499511,1604549
8039176,1604553
7599655,1604557
8199126,1604575
8064512,1604577
8109941,1604579
7603802,1604581
7603273,1604583
7909276,1604671
7509951,1604675
7909245,1604679
7544648,1604733
8061979,1604751
7597657,1604755
7909252,1604761
7593905,1604769
7496181,1604771
8042235,1604773
7965447,1604783
7978465,1604787
7967768,1604789
8103105,1604813
8043564,1604815
7988084,1604827
8018496,1604829
8062394,1604833
8067265,1604835
7549856,1604857
7543508,1604859
7646230,1604867
7922136,1604869
7971527,1604871
8154927,1604879
8286981,1604889
8240264,1604891
8635628,1709226
7905232,1604929
7986495,1604931
8060925,1604939
8163918,1604941
8036313,1604947
8151054,1604993
7605161,1605001
7605288,1605003
7598656,1605005
8018829,1605015
8089456,1605017
8054917,1605045
8041140,1605081
8018159,1605083
7927203,1605087
7646924,1605099
7604272,1605101
8058504,1605109
8033567,1605115
7438709,1605121
7988929,1605127
7496569,1605129
7644957,1605135
7543333,1605137
8065391,1605145
8058748,1605147
7591062,1605153
8019701,1605163
8246914,1605185
7429804,1605187
8355128,1605189
8162919,1605199
8167763,1605203
8043272,1605205
8241696,1605217
7546938,1605219
7528516,1605232
7646175,1605253
7307225,1605255
7909348,1611126
7234037,1605369
7905270,1605373
7905263,1605375
7603338,1605381
7593675,1605389
7595415,1605391
7589562,1605395
7589816,1605397
7306563,1605399
7978245,1605414
8044848,1605416
8030766,1605428
8031617,1605430
8057725,1605432
7969412,1605434
8060839,1605436
8203081,1605438
8203830,1605440
7924684,1605442
8242956,1605444
8246282,1605446
8104764,1605448
8105103,1605450
8105835,1605452
8148012,1605454
8148263,1605456
8148634,1605458
8196246,1605460
8201454,1605462
8196954,1605470
8248905,1605486
7459609,1605488
8247559,1605494
7598962,1605518
7543089,1605520
7544174,1605522
7544624,1605526
7544617,1605528
8208433,1605532
8053705,1605534
8236900,1605536
8242547,1605538
8248871,1605540
7927973,1605542
7924691,1605548
8668523,1814450
7496284,1605766
8047759,1605776
9175716,1938105
8268181,1605804
8049094,1605812
8048071,1605816
8062765,1605818
8048466,1605852
7604306,1605903
7965605,1605922
7594038,1605926
7524981,1605930
7598292,1605932
7474787,1605934
7601354,1605938
7604674,1605942
8043856,1605952
8053097,1605954
7979581,1605957
7593840,1605959
7606074,1605963
8678173,1814451
8353546,1606050
7476228,1606060
7602511,1606062
7604313,1606064
8048246,1606068
8151322,1606070
7967744,1606072
7909678,1606074
7979316,1606076
7984552,1606078
8042981,1606090
8057378,1606110
7922291,1606116
7987803,1606118
7608508,1606120
7608601,1606122
8048442,1606126
8060877,1606128
8062222,1606130
8039509,1606180
8355063,1606184
8246897,1606186
8356017,1606188
8085618,1606190
8354655,1606200
8041748,1606212
8045878,1606214
7967380,1606220
7982523,1606222
7607389,1606229
7608656,1606231
7601763,1606250
8106755,1606256
8152558,1606258
7599686,1606294
7904044,1606300
8100799,1606316
8203005,1606320
8149949,1606322
8209023,1606330
7608364,1606340
7259005,1606356
8167237,1606360
7970023,1606376
7525832,1606382
8031260,1606436
8354019,1606440
8197630,1606444
7455744,1606446
8161257,1606448
8196112,1606458
8246268,1606462
8243869,1606471
8288350,1606479
8359502,1606481
8374790,1606487
7507616,1606519
7981768,1606521
7929184,1606525
7596139,1606527
7647679,1606534
7644191,1606541
7544837,1606545
8087214,1606596
8069304,1606598
7643532,1606600
8041920,1606611
7597396,1606614
7596421,1606625
7257818,1606633
7475384,1606644
7406652,1606648
8361662,1606650
7593510,1606668
7286432,1606678
7366383,1606680
7259902,1606682
7433694,1606686
7286652,1606688
8168573,1606692
7501519,1606694
7348930,1606696
7607035,1606700
7423367,1606708
8162366,1606710
7450536,1606714
7598852,1606718
7600740,1606724
8143323,1606726
7594533,1606728
7366376,1606730
7601426,1606732
7431696,1606734
7426560,1606736
7509061,1606738
7259256,1606740
7508536,1606742
7432444,1606744
7594595,1606746
7596304,1606748
7548118,1606750
7398571,1606752
7604746,1606756
7437528,1606758
7432901,1606760
7394252,1606762
7593077,1606764
7365463,1606766
7439368,1606768
7438242,1606770
7509999,1606772
7543780,1606774
7392890,1606784
8088787,1606790
7479184,1606792
7527328,1606802
7343894,1606804
7508660,1606810
7545142,1606812
7342699,1606814
7603905,1606816
8144573,1606818
7472040,1606820
7494327,1606824
7474677,1606828
7456255,1606830
7429048,1606832
7479201,1606834
7605264,1606836
7428908,1606842
7603596,1606844
7309838,1606846
7542592,1606848
7604540,1606852
7397383,1606858
7391987,1606860
7545180,1606864
7596995,1606872
7476091,1606882
7509360,1606886
7604021,1606888
7391183,1606890
7398052,1606892
7502453,1606894
7600719,1606896
8031033,1606898
7422090,1606904
7592645,1606906
7393538,1606910
7603558,1606912
7434026,1606914
7608539,1606916
7431050,1606922
7286119,1606928
7498361,1606932
7433333,1606934
7457429,1606938
7590386,1606940
7376593,1606942
7497599,1606944
7477801,1606946
7474471,1606948
7501234,1606950
7606342,1606956
7456011,1606958
7377891,1606960
7364062,1606962
7368501,1606964
7376689,1606966
7459805,1606968
7364220,1606970
7478006,1606978
7364165,1606982
7360286,1606986
7289343,1606990
8333463,1606992
7547858,1606994
7500675,1606998
7368666,1607002
7289659,1607004
7504327,1607006
7456925,1607010
7546392,1607016
7477791,1607018
7307342,1607020
7604997,1607024
7362112,1607026
7378106,1607030
7458394,1607032
7594849,1607034
7346413,1607036
7501344,1607040
7395079,1607042
7495955,1607044
7436268,1607046
7393253,1607048
7399453,1607050
7478587,1607052
7349025,1607054
7361003,1607056
7377729,1607058
7543900,1607062
7349881,1607064
7362954,1607066
7458466,1607068
7527218,1607074
7526484,1607076
7360626,1607078
7592607,1607084
7392230,1607086
7544497,1607088
7602803,1607090
7431603,1607092
7495759,1607094
7605020,1607100
7525605,1607102
7427167,1607104
7525069,1607106
7430594,1607108
7342541,1607110
7981775,1607112
7523975,1607114
7429000,1607118
7501928,1607120
7502965,1607124
7391231,1607126
7459252,1607128
7254402,1607130
7543450,1607136
7422870,1607140
7596359,1607142
7422980,1607144
7437157,1607146
7396937,1607150
7459654,1607152
7426522,1607154
7479153,1607156
7458899,1607158
7599899,1607160
7390926,1607162
7601581,1607164
7502123,1607166
7429172,1607168
7523449,1607170
7523858,1607172
7509119,1607176
7253867,1607178
7529230,1607182
7500792,1607184
7598065,1607192
7308884,1607194
7258202,1607202
8169819,1607206
8060767,1607208
7159356,1607214
7031546,1607216
7922916,1607229
7922820,1607235
7922796,1607241
7922985,1607243
7507331,1607273
7599648,1607313
8146272,1607315
7604832,1607321
8038878,1607337
8039341,1607341
8042149,1607343
8045603,1607345
8055411,1607349
8061924,1607353
8030625,1607372
7608515,1607374
7904312,1607378
7921151,1607388
7498419,1607396
7598986,1607400
7966192,1607594
8035424,1607604
7604351,1607612
7646917,1607616
7593998,1607620
7982365,1607638
1954870,1931289
7909922,1607648
7928817,1607650
8054065,1607660
7903148,1607696
7508134,1607700
7479531,1607706
7507984,1607708
7428025,1607710
7524338,1607716
8068707,1607720
8199896,1607752
7595824,1607754
7983924,1607756
8055291,1607764
8088282,1607766
7598089,1607782
7979914,1607784
8042857,1607786
8195072,1607790
7648070,1607794
8167945,1607796
7985362,1607798
7607176,1607800
7649701,1607809
7644500,1607813
8048411,1607815
7987528,1607821
8055253,1607852
8055301,1607854
8064402,1607856
8019189,1607858
8030319,1607862
7923616,1607868
8031789,1607872
8032276,1607874
8032991,1607878
8088086,1607882
7593785,1607886
8088615,1607890
7927708,1607892
8069627,1607902
7647136,1607912
8040866,1607914
8038304,1607916
8102553,1607918
7598041,1607920
7437377,1607922
8267663,1607928
8268796,1607934
8105598,1607940
8202226,1607942
7591244,1607944
8239567,1607946
8357085,1607952
8066785,1607954
8246701,1607956
8108131,1607967
7597987,1607969
7984521,1607971
8147659,1607975
8146935,1607978
8041614,1607980
8262840,1607984
8019471,1607986
8249021,1607988
8019237,1607992
7903564,1607994
8031741,1607996
7238789,1608035
7436244,1608037
8053169,1608039
8243539,1608042
7970384,1608044
8142506,1608046
7982578,1608050
7929218,1608052
6699848,1617722
7542310,1608056
8049441,1608061
7970607,1608132
7984992,1608140
8106339,1608144
8197379,1608148
8059486,1608151
8059761,1608153
8266176,1608185
8143158,1608193
8267601,1608197
8069407,1608201
8106016,1608219
1189322,1941909
8019330,1608223
7609253,1608231
7904848,1608233
7920042,1608235
7967359,1608256
7929579,1608266
8018489,1608269
7979921,1608281
7909575,1608289
8103394,1608400
8058346,1608402
8194396,1608404
8239804,1608405
7922411,1608422
7603424,1608458
8168281,1608535
8101743,1608550
8086806,1608565
8148658,1608568
8266413,1608570
8049575,1609503
8337672,1609507
8243876,1609509
8357140,1609513
7544026,1609573
7549894,1617724
7590908,1609639
8032496,1609685
7549155,1609704
8018252,1609732
7922734,1609770
7922954,1609774
7978537,1609804
8033172,1609817
7988321,1609825
8038438,1609860
7981452,1609884
8057237,1609890
7647019,1609894
7608625,1609904
8102821,1609906
8241524,1609918
7924378,1609924
7977992,1609928
7978180,1609938
7601859,1609940
7601897,1609946
8358802,1609954
7927784,1609956
7601914,1609960
7601811,1609962
7601952,1609964
8084327,1609970
8141507,1609972
8269829,1609978
8267766,1609980
8260691,1609982
8245599,1609984
8194750,1609988
8161666,1609992
8018393,1610002
8333195,1610042
8263681,1610054
8101145,1610056
8086318,1610062
8143725,1610064
8057581,1610066
8043337,1610068
8247827,1610070
8145431,1610080
7979457,1610088
7985331,1610092
8033316,1610094
8086473,1610096
8197104,1610138
8201100,1610146
7926778,1610150
8085656,1610154
8106944,1610162
7978056,1610164
7593606,1610166
8036478,1610168
7607592,1610174
7907467,1610176
8141404,1610180
8086356,1610192
8047261,1610194
7608632,1610217
8102467,1610221
8055899,1610227
8059620,1610229
8108289,1610233
8057550,1610239
7978128,1610241
8034683,1610307
8068192,1610308
3113190,1977601
8061876,1610316
8048181,1610320
8168391,1610360
8087915,1610364
8054546,1610386
8056001,1610400
7966460,1610401
1954856,1931291
1457614,1941913
7968530,1610477
8046248,1610526
8359454,1610531
8046970,1610619
7596191,1610652
8142623,1610654
1931903,1941915
8043430,1610707
8089913,1610731
8370378,1610739
7989430,1610762
7648630,1610764
8201674,1610820
8240628,1610822
8244198,1610832
8198017,1610834
8209834,1610846
7969821,1610848
8106126,1610850
8065913,1610852
7965162,1610854
8247982,1610856
8197599,1610860
8241672,1610862
8100115,1610864
8209762,1610866
8030292,1610868
7923575,1610870
8247724,1610872
7922181,1610874
8044109,1610876
7978386,1610878
8146863,1610880
8264446,1610882
8059132,1610886
8169132,1610888
8240501,1610890
7979024,1610892
8244648,1610894
7965519,1610896
8145493,1610898
8083892,1610902
8103978,1610904
8198000,1610906
8067014,1610908
7923647,1610910
8042053,1610912
8265490,1610914
7984260,1610916
7985496,1610918
8247580,1610920
7978843,1610922
8065669,1610924
8145259,1610928
8109965,1610930
8167550,1610932
7989117,1610934
7924945,1610936
8063582,1610938
8261092,1610940
8247308,1610942
8033213,1610944
8266389,1610946
8054113,1610948
8239660,1610950
8018410,1610952
8164144,1610954
8165291,1610956
8164168,1610958
8265115,1610960
8063740,1610964
7922569,1610966
8166795,1610970
8059912,1610972
8169761,1610978
7984222,1610980
8287612,1610982
8086208,1610986
8151683,1610988
8246213,1610990
8264989,1610994
8055741,1610996
8101444,1611000
8209731,1611002
7988046,1611004
8044044,1611006
8195261,1611008
8152101,1611010
8242293,1611012
8267113,1611014
7971297,1611016
8152307,1611020
8203146,1611022
8200558,1611024
8103167,1611026
8101774,1611028
8196105,1611030
8194217,1611036
8194042,1611038
8018111,1611040
8031404,1611042
8068855,1611044
8068398,1611046
8042840,1611048
8265593,1611050
8169314,1611052
8239828,1611056
8030869,1611058
8197740,1611060
8101932,1611066
8044202,1611068
8153760,1611070
8043904,1611072
8049582,1611074
8064220,1611076
8053293,1611078
8248761,1611082
8163633,1611084
8148672,1611086
8151717,1611088
8086291,1611090
8152170,1611092
7971156,1611094
8249313,1611096
8044972,1611098
8247078,1611100
8203610,1611102
8047742,1611104
8244215,1611106
8198873,1611108
8102357,1611118
8046200,1611122
7909874,1611124
8060860,1611128
8032939,1611130
8106896,1611132
7966343,1611134
8168085,1611136
8105055,1611138
8269795,1611140
8165215,1611142
8149839,1611144
8163987,1611146
8084932,1611148
8036863,1611150
8057268,1611154
8056458,1611156
7969986,1611158
7984057,1611160
7609112,1611162
8168717,1611164
8337744,1611166
7927502,1611168
8058432,1611170
8263265,1611172
8200235,1611174
8053815,1611176
7978898,1611180
8035723,1611182
8066871,1611184
8036533,1611186
7983333,1611188
8085034,1611190
8019550,1611192
8144676,1611194
8019749,1611196
7648692,1611198
8049434,1611200
8248400,1611202
7964871,1611204
8141538,1611206
8084815,1611208
8058566,1611212
8337610,1611214
8066242,1611216
8202628,1611218
8144133,1611220
7905359,1611222
7986598,1611224
7968372,1611228
8151597,1611230
8058951,1611232
8049207,1611234
8056379,1611236
8243436,1611238
8055349,1611240
8245221,1611242
8268992,1611244
8031480,1611246
7969326,1611248
8262572,1611250
8034748,1611252
8066510,1611254
8043478,1611293
8355582,1611295
8194107,1611301
7647569,1611317
7969065,1611399
8058542,1611401
8269166,1611403
8246361,1611405
8164931,1611417
7967397,1611419
7529704,1611421
7590465,1611423
7476606,1611425
7602308,1611427
7524479,1611429
8086545,1611431
8152510,1611441
7502147,1611453
7547779,1611511
8049458,1611515
7607183,1611544
7645918,1611548
7478264,1611571
7969553,1611582
8058119,1611584
8057000,1611589
7390971,1611598
7256022,1611600
7507166,1611602
7398399,1611606
7367832,1611608
7594076,1611610
8196459,1611618
7985867,1611631
8101671,1611639
8354693,1611641
8045115,1611647
8054326,1611649
7605790,1611651
7258381,1611653
7543807,1611655
7438376,1611658
7472590,1611709
7920523,1611716
7450859,1611747
7495175,1611749
7495498,1611751
7499432,1611753
7524053,1611755
7548046,1611773
7591550,1611783
7596397,1611791
7599442,1611797
7600324,1611801
7601127,1611807
7602274,1611809
7603242,1611811
7605910,1611822
7607248,1611832
7609356,1611849
7644861,1611873
7646034,1611878
7649653,1611891
7903519,1611895
7904068,1611899
7905490,1611902
7908916,1611921
7924990,1611951
7927564,1611966
7927904,1611968
8034968,1617730
7965344,1611987
7967737,1611995
7969601,1612005
7971060,1612011
7978757,1612025
7981160,1612033
7981799,1612037
7981847,1612039
7983254,1612041
7986794,1612065
7987456,1612074
7988723,1612080
8030687,1612107
8031583,1612113
8031985,1612118
8034205,1612133
8034360,1612135
8036227,1612145
8036674,1612147
8037446,1612150
8038139,1612155
8039365,1612166
8039657,1612169
8043540,1612193
8043674,1612195
8048019,1612232
8048112,1612234
8048765,1612237
8048923,1612241
8054948,1612262
8055772,1612266
8056719,1612276
8058140,1612283
8060303,1612296
8061027,1612304
8083665,1612354
8084138,1612357
8084224,1612359
8084547,1612364
8086239,1612378
8089425,1612388
8100610,1612397
8102223,1612403
8104238,1612420
8104960,1612424
8141758,1612449
8141844,1612455
8142984,1612457
8143859,1612465
8146698,1612472
8147855,1612476
8152943,1612484
8161680,1612497
8162201,1612500
8162847,1612505
8169053,1612535
8195412,1612554
8197623,1612559
8201942,1612573
8239189,1612594
8261308,1612609
8287265,1612617
8336257,1612619
1956108,1941917
7644531,1612626
7644490,1612638
8038029,1612650
8019914,1612654
8030261,1612656
7924756,1612658
7529261,1612662
8142575,1612664
8036076,1612672
7646223,1612676
8038328,1612678
7604708,1612682
7608182,1612684
7987683,1612686
7525825,1612688
8019244,1612694
7964369,1612696
7607877,1612703
7601749,1612705
7596445,1612707
7525708,1612709
7986316,1612716
7966185,1612718
7509683,1612720
8032317,1612725
7647734,1612761
7988709,1612763
7595587,1612765
8167615,1612815
7594162,1612817
7989186,1612833
7524307,1612835
7925119,1612837
7493799,1612841
7970920,1612845
7529869,1612847
8374556,1612851
8031947,1612855
7603228,1612861
7508550,1612863
7501038,1612865
8038225,1612871
7548194,1612873
7474457,1612875
8032568,1612877
8018197,1612879
7907759,1612885
7598168,1612887
7529357,1612889
7970793,1612891
7593383,1612897
7608278,1612901
7989801,1612903
7477997,1612905
7921034,1612907
7527421,1612911
8202044,1612960
8269977,1612970
8047601,1613010
8147783,1613018
7967634,1613093
